title,description,background,face,body,weapon,head,necklace,media,tags,rarity_score,rarity_rank
Ninja #2434,It's time.,Blue,Red Sword,Black Ninja,Cigarette,Flash,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2434.jpeg,[],31.164205361039542,2827.0
Ninja #890,It's time.,Blue,Gold Sword,Red Ninja,Ghost Mask,Cowboy Hat,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/890.jpeg,[],31.163584002822265,2828.0
Ninja #5172,It's time.,Mountain,Red Sword,Green Ninja,Jason Mask,Beanie,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5172.jpeg,[],31.16332863629604,2829.0
Ninja #1059,It's time.,Scripture,Nan,Black Ninja,Pipe,Ball Cap,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1059.jpeg,[],31.16290869778546,2830.0
Ninja #1209,It's time.,Scripture,Nan,Pink Ninja,Laser Eyes,Cross,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1209.jpeg,[],31.16289052859094,2831.0
Ninja #5050,It's time.,Scripture,Gold Bow,Gold Ninja,Pipe,Durag,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5050.jpeg,[],31.1619760953022,2832.0
Ninja #3681,It's time.,Red,Staff,Grey Ninja,Jason Mask,Thorn Crown,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3681.jpeg,[],31.16193912216973,2833.0
Ninja #2130,It's time.,Glow,Gold Bow,Grey Ninja,Nan,Beret,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2130.jpeg,[],31.161681801200157,2834.0
Ninja #3912,It's time.,Orange,Ball And Chain,Green Ninja,Jason Mask,Samurai Hat,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3912.jpeg,[],31.161588562971666,2835.0
Ninja #1413,It's time.,Yellow,Nan,Gold Ninja,Joint,Rice Hat,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1413.jpeg,[],31.161336851739243,2836.0
Ninja #32,It's time.,Glow,Nan,Blue Ninja,Joint,Cowboy Hat,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/32.jpeg,[],31.16112150269214,2837.0
Ninja #3999,It's time.,Mountain,Gold Sword,Green Ninja,Nan,Brains,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3999.jpeg,[],31.160472109566186,2838.0
Ninja #2592,It's time.,Orange,Red Sword,Pink Ninja,Pipe,Samurai Hat,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2592.jpeg,[],31.160422268149027,2839.0
Ninja #4081,It's time.,Scripture,Red Sword,Black Ninja,Laser Eyes,Antlers,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4081.jpeg,[],31.159364434047607,2840.0
Ninja #5341,It's time.,Red,Red Sword,Brown Ninja,Ghost Mask,Headphones,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5341.jpeg,[],31.15877239570998,2841.0
Ninja #4090,It's time.,Red,Gold Bow,Gold Ninja,Candy Cane,Blue Flame,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4090.jpeg,[],31.15833112771888,2842.0
Ninja #4215,It's time.,Scripture,Double Staff,Brown Ninja,Ghost Mask,Rice Hat,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4215.jpeg,[],31.158289734826038,2843.0
Ninja #2970,It's time.,Mountain,Nunchucks,Green Ninja,Candy Cane,Ball Cap,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2970.jpeg,[],31.15811133468909,2844.0
Ninja #608,It's time.,Orange,Bow,Purple Ninja,Jason Mask,Rice Hat,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/608.jpeg,[],31.158084770342988,2845.0
Ninja #204,It's time.,Red,Gold Sword,Green Ninja,Joint,Crown,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/204.jpeg,[],31.15802995964911,2846.0
Ninja #3051,It's time.,Scripture,Staff,Grey Ninja,Ghost Mask,Crown,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3051.jpeg,[],31.15794177692277,2847.0
Ninja #1035,It's time.,Glow,Shuriken,Pink Ninja,Cigarette,Rice Hat,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1035.jpeg,[],31.157820039216702,2848.0
Ninja #4467,It's time.,Blue,Nunchucks,Gold Ninja,Ghost Mask,Nan,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4467.jpeg,[],31.157673381000286,2849.0
Ninja #3923,It's time.,Scripture,Nunchucks,Purple Ninja,Nan,Antlers,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3923.jpeg,[],31.157582420588174,2850.0
Ninja #1927,It's time.,Red,Scythe,Blue Ninja,Ghost Mask,Blue Flame,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1927.jpeg,[],31.156961917039624,2851.0
Ninja #3500,It's time.,Mountain,Shuriken,Purple Ninja,Laser Eyes,Brains,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3500.jpeg,[],31.156427525243245,2852.0
Ninja #3671,It's time.,Glow,Shuriken,Brown Ninja,Jason Mask,Wreath,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3671.jpeg,[],31.156337589643105,2853.0
Ninja #4418,It's time.,Mountain,Ball And Chain,White Ninja,Candy Cane,Flash,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4418.jpeg,[],31.156228304099148,2854.0
Ninja #2029,It's time.,Scripture,Scythe,Pink Ninja,Pipe,Durag,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2029.jpeg,[],31.156196903575864,2855.0
Ninja #4212,It's time.,Red,Gold Sword,Black Ninja,Nan,Cowboy Hat,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4212.jpeg,[],31.15612880186788,2856.0
Ninja #5116,It's time.,Sand,Staff,Grey Ninja,Jason Mask,Blue Flame,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5116.jpeg,[],31.156078346034192,2857.0
Ninja #432,It's time.,Red,Nan,Blue Ninja,Candy Cane,Cross,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/432.jpeg,[],31.155605273513732,2858.0
Ninja #1022,It's time.,Sand,Ball And Chain,Green Ninja,Nan,Antlers,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1022.jpeg,[],31.15535871045585,2859.0
Ninja #5380,It's time.,Orange,Scythe,Purple Ninja,Jason Mask,Red Headband,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5380.jpeg,[],31.155317793622014,2860.0
Ninja #4161,It's time.,Orange,Scythe,Purple Ninja,Jason Mask,Army Helmet,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4161.jpeg,[],31.155317793622014,2860.0
Ninja #544,It's time.,Orange,Gold Sword,Red Ninja,Candy Cane,Cowboy Hat,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/544.jpeg,[],31.15521356420397,2861.0
Ninja #1546,It's time.,Red,Staff,White Ninja,Pipe,Halo,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1546.jpeg,[],31.15512097951341,2862.0
Ninja #3405,It's time.,Orange,Gold Sword,Black Ninja,Nan,Flame,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3405.jpeg,[],31.154830108956197,2863.0
Ninja #1465,It's time.,Blue,Nunchucks,Grey Ninja,Jason Mask,Green Headband,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1465.jpeg,[],31.15367836813176,2864.0
Ninja #5180,It's time.,Yellow,Double Staff,Black Ninja,Nan,Antlers,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5180.jpeg,[],31.153541752590236,2865.0
Ninja #1270,It's time.,Blue,Gold Bow,Black Ninja,Cigarette,Blue Flame,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1270.jpeg,[],31.152827003742523,2866.0
Ninja #5179,It's time.,Sand,Scythe,White Ninja,Ghost Mask,Blue Flame,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5179.jpeg,[],31.15257779364473,2867.0
Ninja #1639,It's time.,Orange,Scythe,Grey Ninja,Ghost Mask,Beret,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1639.jpeg,[],31.152349886188368,2868.0
Ninja #2464,It's time.,Glow,Gold Sword,Green Ninja,Candy Cane,Straw Hat,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2464.jpeg,[],31.15132174091399,2869.0
Ninja #2185,It's time.,Lilac,Nunchucks,Gold Ninja,Nan,Beret,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2185.jpeg,[],31.150761638418853,2870.0
Ninja #291,It's time.,Mountain,Red Sword,White Ninja,Pipe,Durag,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/291.jpeg,[],31.15075357263156,2871.0
Ninja #176,It's time.,Sand,Shuriken,Purple Ninja,Nan,Red Headband,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/176.jpeg,[],31.15069008275393,2872.0
Ninja #4474,It's time.,Red,Shuriken,Gold Ninja,Pipe,Straw Hat,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4474.jpeg,[],31.150635833822065,2873.0
Ninja #242,It's time.,Blue,Nunchucks,Blue Ninja,Joint,Halo,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/242.jpeg,[],31.15004483013392,2874.0
Ninja #693,It's time.,Scripture,Nunchucks,Pink Ninja,Pipe,Samurai Hat,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/693.jpeg,[],31.150034713790095,2875.0
Ninja #3787,It's time.,Yellow,Double Staff,Red Ninja,Nan,Samurai Hat,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3787.jpeg,[],31.149936006882093,2876.0
Ninja #1238,It's time.,Mountain,Nunchucks,Brown Ninja,Candy Cane,Antlers,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1238.jpeg,[],31.149699607702853,2877.0
Ninja #2385,It's time.,Red,Red Sword,Grey Ninja,Candy Cane,Beret,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2385.jpeg,[],31.149334853000976,2878.0
Ninja #1877,It's time.,Blue,Staff,Black Ninja,Ghost Mask,Flash,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1877.jpeg,[],31.148341842846072,2879.0
Ninja #2474,It's time.,Mountain,Red Sword,Pink Ninja,Cigarette,Durag,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2474.jpeg,[],31.148193466967225,2880.0
Ninja #2642,It's time.,Mountain,Nunchucks,Pink Ninja,Candy Cane,Nan,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2642.jpeg,[],31.147240112185493,2881.0
Ninja #3354,It's time.,Sand,Gold Sword,White Ninja,Laser Eyes,Crown,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3354.jpeg,[],31.14702806997761,2882.0
Ninja #3468,It's time.,Red,Shuriken,Red Ninja,Candy Cane,Wreath,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3468.jpeg,[],31.14685026309406,2883.0
Ninja #5171,It's time.,Glow,Ball And Chain,Grey Ninja,Jason Mask,Durag,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5171.jpeg,[],31.14676847635017,2884.0
Ninja #4827,It's time.,Red,Shuriken,White Ninja,Laser Eyes,Horns,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4827.jpeg,[],31.146713188273342,2885.0
Ninja #435,It's time.,Orange,Bow,Blue Ninja,Pipe,Straw Hat,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/435.jpeg,[],31.14660569795175,2886.0
Ninja #3219,It's time.,Scripture,Gold Bow,Black Ninja,Laser Eyes,Army Helmet,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3219.jpeg,[],31.146527287286926,2887.0
Ninja #2572,It's time.,Mint,Staff,Brown Ninja,Candy Cane,Horns,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2572.jpeg,[],31.146399227744045,2888.0
Ninja #1358,It's time.,Red,Staff,Brown Ninja,Jason Mask,Horns,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1358.jpeg,[],31.1462122346243,2889.0
Ninja #2380,It's time.,Scripture,Gold Sword,White Ninja,Laser Eyes,Halo,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2380.jpeg,[],31.145759197098815,2890.0
Ninja #1923,It's time.,Mountain,Bow,White Ninja,Jason Mask,Halo,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1923.jpeg,[],31.14519640280714,2891.0
Ninja #1427,It's time.,Mountain,Staff,Gold Ninja,Laser Eyes,Cross,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1427.jpeg,[],31.145194356021484,2892.0
Ninja #298,It's time.,Red,Nunchucks,White Ninja,Pipe,Beret,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/298.jpeg,[],31.144489965786303,2893.0
Ninja #3915,It's time.,Glow,Gold Bow,Black Ninja,Jason Mask,Army Helmet,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3915.jpeg,[],31.143787848212032,2894.0
Ninja #2095,It's time.,Scripture,Red Sword,Red Ninja,Nan,Antlers,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2095.jpeg,[],31.143613218313693,2895.0
Ninja #391,It's time.,Blue,Shuriken,Blue Ninja,Joint,Arrow,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/391.jpeg,[],31.143527017168363,2896.0
Ninja #1618,It's time.,Yellow,Nan,Gold Ninja,Ghost Mask,Green Headband,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1618.jpeg,[],31.143477333823977,2897.0
Ninja #5438,It's time.,Scripture,Double Staff,Green Ninja,Ghost Mask,Brains,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5438.jpeg,[],31.143396774496754,2898.0
Ninja #763,It's time.,Orange,Red Sword,Purple Ninja,Nan,Beanie,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/763.jpeg,[],31.143316638883125,2899.0
Ninja #2881,It's time.,Mountain,Bow,Blue Ninja,Ghost Mask,Thorn Crown,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2881.jpeg,[],31.143086918075262,2900.0
Ninja #4132,It's time.,Glow,Gold Sword,White Ninja,Jason Mask,Horns,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4132.jpeg,[],31.14301975802392,2901.0
Ninja #182,It's time.,Mint,Red Sword,Purple Ninja,Nan,Brains,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/182.jpeg,[],31.142911450683727,2902.0
Ninja #5175,It's time.,Blue,Scythe,Brown Ninja,Candy Cane,Flame,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5175.jpeg,[],31.142664668269084,2903.0
Ninja #4243,It's time.,Glow,Bow,Green Ninja,Laser Eyes,Beret,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4243.jpeg,[],31.14166089134416,2904.0
Ninja #4782,It's time.,Red,Ball And Chain,Purple Ninja,Joint,Blue Flame,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4782.jpeg,[],31.14127239654971,2905.0
Ninja #1793,It's time.,Red,Nunchucks,Brown Ninja,Laser Eyes,Army Helmet,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1793.jpeg,[],31.14087446496684,2906.0
Ninja #1628,It's time.,Glow,Nunchucks,Red Ninja,Ghost Mask,Samurai Hat,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1628.jpeg,[],31.140614538274576,2907.0
Ninja #4826,It's time.,Red,Gold Bow,Brown Ninja,Jason Mask,Nan,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4826.jpeg,[],31.140166428868305,2908.0
Ninja #525,It's time.,Blue,Gold Sword,Grey Ninja,Nan,Army Helmet,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/525.jpeg,[],31.139851283256668,2909.0
Ninja #4528,It's time.,Glow,Double Staff,Brown Ninja,Ghost Mask,Brains,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4528.jpeg,[],31.139797198199584,2910.0
Ninja #3602,It's time.,Glow,Double Staff,Gold Ninja,Ghost Mask,Flash,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3602.jpeg,[],31.139723628183358,2911.0
Ninja #1505,It's time.,Scripture,Shuriken,Black Ninja,Jason Mask,Cowboy Hat,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1505.jpeg,[],31.13969797996679,2912.0
Ninja #1839,It's time.,Mint,Double Staff,Red Ninja,Nan,Red Headband,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1839.jpeg,[],31.13941847826132,2913.0
Ninja #674,It's time.,Orange,Gold Sword,Blue Ninja,Jason Mask,Blue Flame,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/674.jpeg,[],31.13930187912225,2914.0
Ninja #1671,It's time.,Red,Gold Bow,Red Ninja,Laser Eyes,Headphones,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1671.jpeg,[],31.139244207749783,2915.0
Ninja #3569,It's time.,Orange,Double Staff,Purple Ninja,Jason Mask,Cowboy Hat,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3569.jpeg,[],31.138789205018725,2916.0
Ninja #4171,It's time.,Blue,Nunchucks,Purple Ninja,Jason Mask,Flame,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4171.jpeg,[],31.138280949928408,2917.0
Ninja #831,It's time.,Blue,Staff,White Ninja,Candy Cane,Green Headband,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/831.jpeg,[],31.137729250822083,2918.0
Ninja #539,It's time.,Scripture,Scythe,Blue Ninja,Ghost Mask,Halo,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/539.jpeg,[],31.137716611382114,2919.0
Ninja #5491,It's time.,Blue,Red Sword,Green Ninja,Laser Eyes,Ball Cap,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5491.jpeg,[],31.137452394394092,2920.0
Ninja #2071,It's time.,Mountain,Scythe,Gold Ninja,Laser Eyes,Flash,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2071.jpeg,[],31.137274671974065,2921.0
Ninja #4961,It's time.,Scripture,Red Sword,Purple Ninja,Candy Cane,Durag,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/4961.jpeg,[],31.137096840675067,2922.0
Ninja #2549,It's time.,Blue,Gold Bow,Black Ninja,Nan,Arrow,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2549.jpeg,[],31.137074242982276,2923.0
Ninja #409,It's time.,Orange,Staff,White Ninja,Jason Mask,Ball Cap,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/409.jpeg,[],31.13687679828374,2924.0
Ninja #5485,It's time.,Scripture,Staff,Black Ninja,Candy Cane,Flash,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5485.jpeg,[],31.13670545762474,2925.0
Ninja #1714,It's time.,Mountain,Staff,Pink Ninja,Cigarette,Horns,Green Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/1714.jpeg,[],31.136664995573895,2926.0
Ninja #948,It's time.,Blue,Scythe,Green Ninja,Ghost Mask,Blue Headband,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/948.jpeg,[],31.136609302882285,2927.0
Ninja #5365,It's time.,Scripture,Gold Bow,Blue Ninja,Jason Mask,Halo,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5365.jpeg,[],31.13576312353892,2928.0
Ninja #2820,It's time.,Red,Scythe,Black Ninja,Jason Mask,Durag,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2820.jpeg,[],31.133865071514265,2929.0
Ninja #2630,It's time.,Glow,Bow,White Ninja,Ghost Mask,Halo,Gold Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2630.jpeg,[],31.133402288952972,2930.0
Ninja #3903,It's time.,Blue,Nunchucks,Grey Ninja,Laser Eyes,Green Headband,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3903.jpeg,[],31.133059080929023,2931.0
Ninja #320,It's time.,Red,Nan,Gold Ninja,Pipe,Flash,Silver Chain,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/320.jpeg,[],31.13301046161725,2932.0
Ninja #5069,It's time.,Mountain,Ball And Chain,Green Ninja,Ghost Mask,Brains,Cross Necklace,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5069.jpeg,[],31.13292527597847,2933.0
Ninja #3538,It's time.,Mountain,Scythe,Green Ninja,Nan,Flame,Red Glow,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/3538.jpeg,[],31.13283572899607,2934.0
Ninja #2189,It's time.,Mint,Nunchucks,Black Ninja,Nan,Antlers,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2189.jpeg,[],31.132363597415132,2935.0
Ninja #5074,It's time.,Yellow,Shuriken,Gold Ninja,Ghost Mask,Crown,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/5074.jpeg,[],31.1321841945413,2936.0
Ninja #2223,It's time.,Blue,Red Sword,Brown Ninja,Ghost Mask,Beanie,Nan,ipfs://QmVqDbPw7b9q2M5wrwc8RrkFzXdtuzvNeHXN5H5Z86q1Yx/2223.jpeg,[],31.13196037751119,2937.0
